schema_id,label_schema_id,speaker_id,recording_id,buffer_id,cutpoint_id,candidate_id,time_sec,original_score,detector_name,source_id,interval_start_sec,interval_end_sec,center_rms,rms_percentile,rms_valley_depth,rms_valley_width,left_rms,right_rms,rms_asymmetry,zcr_40ms,zcr_80ms,abs_amplitude_p90,short_window_energy_variance,spectral_flatness,high_frequency_energy_fraction,vad_mean_64ms,low_vad_run_width,y_inside,y_gt20ms,y_gt50ms,state_inside,state_gt20ms,state_gt50ms,geometry_fingerprint,feature_bundle_id
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000122,s08_s0801a_raw_nemo_buffer_000122-vad_percentile_rms-0000-0001-556996,s0801a:s08_s0801a_raw_nemo_buffer_000122-vad_percentile_rms-0000-0001-556996,556.996,1.55509,vad_percentile_rms,source_s0801a,556.832,557.036,-56.38779923866525,2.18978102189781,11.822981113833876,248.0000000000473,-56.364593962148625,-56.48632154336352,0.12172758121489835,726.1345852895148,775.6059421422988,0.002471923828125,1.1693975745491578e-13,0.011593863878065215,0.002989895818506347,0.014182182028889656,196.00000000002638,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000122,s08_s0801a_raw_nemo_buffer_000122-vad_percentile_rms-0000-0002-561924,s0801a:s08_s0801a_raw_nemo_buffer_000122-vad_percentile_rms-0000-0002-561924,561.924,1.430454,vad_percentile_rms,source_s0801a,561.844,561.952,-51.521658156719404,12.135036496350365,7.195887002502296,360.00000000001364,-50.85260745531412,-45.8364619781428,-5.016145477171321,1026.60406885759,975.7623143080532,0.010223388671875,5.3088625748005905e-08,0.00967357025047947,0.0016513886843998499,0.23741121962666512,80.00000000004093,1,1,,bad,bad,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000122,s08_s0801a_raw_nemo_buffer_000122-vad_percentile_rms-0000-0003-564828,s0801a:s08_s0801a_raw_nemo_buffer_000122-vad_percentile_rms-0000-0003-564828,564.828,1.451431,vad_percentile_rms,source_s0801a,564.776,564.86,-54.588748541065634,6.478102189781022,7.35351940126624,167.00000000003,-55.343086127014274,-54.68614194606522,-0.6569441809490542,2203.4428794992173,2068.8216892596456,0.00299072265625,2.483162267440771e-13,0.06877581862166038,0.019747887059355623,0.12781219757520235,55.99999999992633,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000123,s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0000-565180,s0801a:s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0000-565180,565.18,1.427884,vad_percentile_rms,source_s0801a,565.156,565.24,-56.332306396627615,3.6858974358974357,29.469806525359648,63.99999999996453,-55.88345634359097,-56.62254378829525,0.7390874447042819,751.46771037182,770.1564380264741,0.002532958984375,8.938594534143272e-14,0.012695654983351292,0.003713160232607996,0.17178813164884393,28.00000000002001,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000123,s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0001-566200,s0801a:s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0001-566200,566.2,1.509282,vad_percentile_rms,source_s0801a,566.112,566.328,-54.1494228496058,9.775641025641026,9.618459182912787,471.99999999998,-53.79348810446029,-53.792672018754764,-0.0008160857055230508,2453.8341158059466,2226.739640344019,0.003509521484375,1.1584970169517688e-12,0.0620851572243379,0.01478736576191557,0.052888121675042546,196.00000000002638,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000123,s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0002-568052,s0801a:s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0002-568052,568.052,1.51952,vad_percentile_rms,source_s0801a,567.912,568.116,-55.05599848195252,7.211538461538462,11.23986155970045,184.00000000008276,-54.32513422809029,-55.2133811559897,0.8882469278994094,926.4475743348983,850.6645817044566,0.002960205078125,3.7417269249214586e-13,0.014919742428306921,0.002825646417763712,0.03680889045490938,215.9999999998945,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000123,s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0003-569292,s0801a:s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0003-569292,569.292,1.521037,vad_percentile_rms,source_s0801a,569.236,569.34,-57.1953488155196,1.4423076923076923,14.34433857879089,96.00000000000364,-57.11795415410402,-53.88933894931159,-3.228615204792426,776.2128325508608,775.6059421422988,0.003173828125,1.3448446448655913e-11,0.013991382211618629,0.0032594490345730807,0.08837603470858406,120.00000000000455,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000123,s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0004-570156,s0801a:s08_s0801a_raw_nemo_buffer_000123-vad_percentile_rms-0000-0004-570156,570.156,1.53378,vad_percentile_rms,source_s0801a,570.08,570.172,-56.587829454824856,3.5256410256410255,9.319054869436364,62.99999999998818,-56.55469750993045,-55.710022714627925,-0.8446747953025238,751.958224543081,682.7880512091039,0.002288818359375,3.4256014092472e-13,0.01614941210893807,0.004321064356631051,0.03919622633192274,63.99999999996453,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000124,s08_s0801a_raw_nemo_buffer_000124-vad_percentile_rms-0000-0000-570680,s0801a:s08_s0801a_raw_nemo_buffer_000124-vad_percentile_rms-0000-0000-570680,570.68,1.548259,vad_percentile_rms,source_s0801a,570.66,570.764,-56.175021670112464,8.823529411764707,20.103634035525978,79.99999999992724,-55.9264635574909,-54.96082431283189,-0.965639244659009,715.8836689038031,646.6753585397653,0.00262451171875,1.0377251828456351e-13,0.008487056106234485,0.002394411885502165,0.027994781732559204,91.99999999998454,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000124,s08_s0801a_raw_nemo_buffer_000124-vad_percentile_rms-0000-0001-572292,s0801a:s08_s0801a_raw_nemo_buffer_000124-vad_percentile_rms-0000-0001-572292,572.292,1.514475,vad_percentile_rms,source_s0801a,572.232,572.316,-54.684682892537204,15.686274509803921,6.269925017350708,158.99999999999181,-55.289872458400566,-54.787810038281776,-0.50206242011879,970.6457925636007,1001.2033694344165,0.002838134765625,9.981264953819782e-14,0.017679331918485464,0.0029180896463366036,0.05994959581982006,55.99999999992633,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000125,s08_s0801a_raw_nemo_buffer_000125-vad_percentile_rms-0000-0000-572468,s0801a:s08_s0801a_raw_nemo_buffer_000125-vad_percentile_rms-0000-0000-572468,572.468,1.538634,vad_percentile_rms,source_s0801a,572.452,572.56,-55.572814222090216,3.7593984962406015,20.667718636953865,87.99999999996544,-120.0,-55.91420409592945,-64.08579590407055,751.958224543081,773.8264580369844,0.00250244140625,1.4122518614750438e-14,0.016469853626107592,0.003209436263657656,0.022710740566253662,83.99999999994634,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000125,s08_s0801a_raw_nemo_buffer_000125-vad_percentile_rms-0000-0001-574968,s0801a:s08_s0801a_raw_nemo_buffer_000125-vad_percentile_rms-0000-0001-574968,574.968,1.34953,vad_percentile_rms,source_s0801a,574.952,575.056,-52.96644198747873,8.082706766917294,10.013457812932309,279.9999999999727,-53.616375134152804,-53.9308517066087,0.3144765724558951,1527.3865414710485,1726.3487099296326,0.003387451171875,8.886196971650488e-13,0.03986936301935204,0.006108444608889534,0.2041535023599863,12.000000000057298,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000125,s08_s0801a_raw_nemo_buffer_000125-vad_percentile_rms-0000-0002-576716,s0801a:s08_s0801a_raw_nemo_buffer_000125-vad_percentile_rms-0000-0002-576716,576.716,1.422181,vad_percentile_rms,source_s0801a,576.644,576.732,-51.16124536078914,11.654135338345865,6.783660694503261,86.99999999998909,-50.60091949293002,-52.2046938885054,1.6037743955753854,292.42819843342033,318.6344238975818,0.0047607421875,2.437908052185749e-12,0.005592255827751856,0.0022444438610176314,0.08586510353618199,48.00000000000182,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000126,s08_s0801a_raw_nemo_buffer_000126-vad_percentile_rms-0000-0000-576920,s0801a:s08_s0801a_raw_nemo_buffer_000126-vad_percentile_rms-0000-0000-576920,576.92,1.521035,vad_percentile_rms,source_s0801a,576.868,576.936,-55.39463974563911,7.352941176470588,20.81532688472811,48.00000000000182,-56.349774552373994,-51.78841906567086,-4.561355486703135,926.4475743348983,1025.801407349492,0.0029296875,2.237951866184141e-09,0.03477463581448206,0.004203864070468493,0.1641701851040125,43.99999999998272,1,,,bad,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000126,s08_s0801a_raw_nemo_buffer_000126-vad_percentile_rms-0000-0001-577700,s0801a:s08_s0801a_raw_nemo_buffer_000126-vad_percentile_rms-0000-0001-577700,577.7,1.533985,vad_percentile_rms,source_s0801a,577.568,577.776,-57.30273411593027,1.4705882352941178,16.631157520078872,231.9999999999709,-56.15223640146663,-56.53070793269785,0.3784715312312201,1201.8779342723005,1038.3111806098516,0.00244140625,8.221115781797247e-14,0.015218178939207072,0.00454899673150972,0.03218862063744489,180.00000000006366,1,1,1,bad,bad,bad,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000126,s08_s0801a_raw_nemo_buffer_000126-vad_percentile_rms-0000-0002-580140,s0801a:s08_s0801a_raw_nemo_buffer_000126-vad_percentile_rms-0000-0002-580140,580.14,1.384849,vad_percentile_rms,source_s0801a,580.096,580.156,-52.783919428499345,12.5,8.696441575870281,119.0000000000282,-53.06341384941245,-52.28423327646948,-0.7791805729429697,1838.1201044386423,1706.9701280227598,0.00390625,1.0661640755252189e-13,0.034104226138130626,0.005334032138168643,0.1877362827459971,8.000000000038199,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000127,s08_s0801a_raw_nemo_buffer_000127-vad_percentile_rms-0000-0000-580748,s0801a:s08_s0801a_raw_nemo_buffer_000127-vad_percentile_rms-0000-0000-580748,580.748,1.499571,vad_percentile_rms,source_s0801a,580.708,580.796,-54.08568366341214,13.590604026845638,6.067158628172706,63.99999999996453,-55.523626375821685,-54.27475775182319,-1.2488686239984972,1627.5430359937402,1471.9411223551058,0.003143310546875,4.156788617252842e-13,0.0240440005554223,0.004162923686595615,0.07352976500988007,63.99999999996453,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000127,s08_s0801a_raw_nemo_buffer_000127-vad_percentile_rms-0000-0001-585484,s0801a:s08_s0801a_raw_nemo_buffer_000127-vad_percentile_rms-0000-0001-585484,585.484,1.506382,vad_percentile_rms,source_s0801a,585.42,585.5,-56.537357053843095,4.865771812080537,4.38054101080732,119.0000000000282,-56.713765642054476,-56.00044084934307,-0.7133247927114041,1086.1618798955612,1137.9800853485065,0.002349853515625,6.878852904330317e-14,0.013752493274481088,0.003269874127926533,0.07830661866399977,52.00000000002092,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000128,s08_s0801a_raw_nemo_buffer_000128-vad_percentile_rms-0000-0000-586344,s0801a:s08_s0801a_raw_nemo_buffer_000128-vad_percentile_rms-0000-0000-586344,586.344,1.523948,vad_percentile_rms,source_s0801a,586.308,586.388,-56.45303176411937,2.7777777777777777,11.758423148802976,55.99999999992633,-56.05249560605258,-55.227734389338,-0.8247612167145775,1427.2300469483569,1204.3010752688174,0.002655029296875,7.928659927469902e-14,0.023677084800069605,0.006699250968740087,0.06007499893506368,59.99999999994543,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000129,s08_s0801a_raw_nemo_buffer_000129-vad_percentile_rms-0000-0000-590248,s0801a:s08_s0801a_raw_nemo_buffer_000129-vad_percentile_rms-0000-0000-590248,590.248,1.516586,vad_percentile_rms,source_s0801a,590.22,590.264,-54.691749597137544,35.0,13.70870197042236,63.99999999996453,-53.20182273391665,-45.404093445621314,-7.797729288295336,676.056338028169,788.1157154026583,0.01080322265625,2.268797351499428e-09,0.018090114830662064,0.003322939097060108,0.16025790221550884,67.99999999998363,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000129,s08_s0801a_raw_nemo_buffer_000129-vad_percentile_rms-0000-0001-590668,s0801a:s08_s0801a_raw_nemo_buffer_000129-vad_percentile_rms-0000-0001-590668,590.668,1.478672,vad_percentile_rms,source_s0801a,590.612,590.684,-56.981630329541304,3.3333333333333335,8.91567871495372,150.99999999995362,-56.64537750628623,-56.821053627944465,0.17567612165823476,1587.467362924282,1274.5376955903273,0.002349853515625,5.162982599602071e-14,0.02137069639054544,0.004972104482611078,0.13074175185627407,43.99999999998272,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000130,s08_s0801a_raw_nemo_buffer_000130-vad_percentile_rms-0000-0000-592228,s0801a:s08_s0801a_raw_nemo_buffer_000130-vad_percentile_rms-0000-0000-592228,592.228,1.551817,vad_percentile_rms,source_s0801a,592.196,592.288,-55.409412250380974,6.25,21.455394516107894,72.00000000000273,-55.461742967161925,-54.71894586233115,-0.7427971048307782,851.3302034428795,1518.2481751824819,0.0029296875,5.188633497656271e-12,0.02820272175420898,0.00781367186073469,0.028080972341390755,72.00000000000273,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s08,s0801a,s08_s0801a_raw_nemo_buffer_000130,s08_s0801a_raw_nemo_buffer_000130-vad_percentile_rms-0000-0001-593864,s0801a:s08_s0801a_raw_nemo_buffer_000130-vad_percentile_rms-0000-0001-593864,593.864,1.456047,vad_percentile_rms,source_s0801a,593.816,593.884,-55.88477055473301,3.3653846153846154,5.1156365084209625,55.000000000063665,-55.08710406773874,-56.45561762110381,1.3685135533650694,1073.8255033557048,1063.8852672750977,0.002960205078125,2.698364250174978e-13,0.016393413502276816,0.002697404951507459,0.1437723308801651,39.99999999996362,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,81c13c8cdf464ee796eb5c13cdbefba9
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000000,s11_s1101a_raw_nemo_buffer_000000-vad_percentile_rms-0000-0000-5364,s1101a:s11_s1101a_raw_nemo_buffer_000000-vad_percentile_rms-0000-0000-5364,5.364,1.638873,vad_percentile_rms,source_s1101a,5.348,5.388,-63.96360420200477,1.4462809917355373,33.012942004842415,16.000000000000014,-120.0,-56.89259978736467,-63.10740021263533,960.8355091383812,978.6628733997155,0.004150390625,2.9035479912408973e-10,0.07915868505377129,0.022611136304715,0.009420414765675863,67.99999999999962,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000000,s11_s1101a_raw_nemo_buffer_000000-vad_percentile_rms-0000-0001-8788,s1101a:s11_s1101a_raw_nemo_buffer_000000-vad_percentile_rms-0000-0001-8788,8.788,1.613835,vad_percentile_rms,source_s1101a,8.736,8.804,-63.93521909528196,1.4462809917355373,23.20147242654337,128.0000000000001,-61.98312694897536,-48.15953500386222,-13.823591945113144,2178.4037558685445,3965.5981235340114,0.01422119140625,1.6168324895183756e-08,0.14649257599590151,0.06264531486083715,0.2946978397667408,48.00000000000004,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000000,s11_s1101a_raw_nemo_buffer_000000-vad_percentile_rms-0000-0002-9224,s1101a:s11_s1101a_raw_nemo_buffer_000000-vad_percentile_rms-0000-0002-9224,9.224,1.625288,vad_percentile_rms,source_s1101a,9.14,9.244,-62.55980634796356,3.0991735537190084,8.289048399272275,102.99999999999976,-62.96340264771591,-64.40636383790896,1.4429611901930457,1610.738255033557,1501.955671447197,0.0010986328125,1.2672323975083556e-14,0.03760346574110237,0.013640987826059416,0.014445161819458008,75.99999999999874,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000001,s11_s1101a_raw_nemo_buffer_000001-vad_percentile_rms-0000-0000-27432,s1101a:s11_s1101a_raw_nemo_buffer_000001-vad_percentile_rms-0000-0000-27432,27.432,1.580816,vad_percentile_rms,source_s1101a,27.336,27.452,-58.699592588520986,1.6025641025641026,11.249850067597237,103.00000000000153,-58.8947154179236,-58.14965036796597,-0.7450650499576312,1825.503355704698,1898.3050847457628,0.00189208984375,2.413210686070035e-14,0.06500976831801197,0.016006196347676648,0.014966818690299987,88.00000000000097,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000002,s11_s1101a_raw_nemo_buffer_000002-vad_percentile_rms-0000-0000-27668,s1101a:s11_s1101a_raw_nemo_buffer_000002-vad_percentile_rms-0000-0000-27668,27.668,1.624639,vad_percentile_rms,source_s1101a,27.62,27.7,-62.67658106742629,1.4880952380952381,29.024118915681207,39.99999999999915,-62.59624576412805,-50.68035501128249,-11.915890752845563,1852.8951486697965,3200.0,0.007049560546875,4.828102049117667e-10,0.09707884338228982,0.04006815857287941,0.08048837259411812,59.99999999999872,1,1,,bad,bad,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000002,s11_s1101a_raw_nemo_buffer_000002-vad_percentile_rms-0000-0001-30304,s1101a:s11_s1101a_raw_nemo_buffer_000002-vad_percentile_rms-0000-0001-30304,30.304,1.5308,vad_percentile_rms,source_s1101a,30.224,30.332,-57.16672605011586,5.357142857142857,15.435101707333267,118.99999999999977,-59.27227153976745,-57.71549768582146,-1.556773853945991,3422.608695652174,3003.3519553072624,0.001953125,2.365925147365233e-13,0.1347540732927487,0.050569510171418156,0.07255977888902028,59.99999999999872,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000003,s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0000-43416,s1101a:s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0000-43416,43.416,1.539875,vad_percentile_rms,source_s1101a,43.32,43.444,-56.484857509155525,11.870503597122303,14.404197723206444,135.99999999999568,-56.41323642500756,-52.92397865492329,-3.489257770084272,1652.5821596244132,1413.6043784206413,0.003387451171875,1.204148638340775e-10,0.029743562105010134,0.011785657477807845,0.07165422104299068,100.00000000000142,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000003,s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0001-44752,s1101a:s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0001-44752,44.752,1.594598,vad_percentile_rms,source_s1101a,44.668,44.8,-62.07157401479772,1.2589928057553956,19.141333296668932,207.9999999999984,-61.17560997133908,-59.141374622348394,-2.034235348990684,2103.286384976526,1776.3878029710713,0.001495361328125,4.763646149510092e-12,0.10564954175797556,0.03028828274645514,0.05436652898788452,103.9999999999992,0,0,0,safe,safe,safe,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000003,s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0002-45368,s1101a:s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0002-45368,45.368,1.486229,vad_percentile_rms,source_s1101a,45.336,45.392,-57.149144160405896,10.79136690647482,19.648277969515185,143.99999999999835,-56.800854079848875,-45.2546648957276,-11.546189184121275,1527.3865414710485,1738.8584831899923,0.006866455078125,5.5618291742830356e-09,0.04522871711867594,0.012858462225575644,0.2261388659477234,28.000000000005798,1,1,,bad,bad,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000003,s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0003-47180,s1101a:s11_s1101a_raw_nemo_buffer_000003-vad_percentile_rms-0000-0003-47180,47.18,1.598627,vad_percentile_rms,source_s1101a,47.124,47.196,-60.603441315708174,3.0575539568345325,11.982056525685799,103.00000000000153,-61.992524489151364,-60.08745468017251,-1.9050698089788511,1754.5691906005222,1684.2105263157896,0.0013427734375,1.2188325408201659e-14,0.05656161044768303,0.013632859511663084,0.04676252934667799,43.99999999999693,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000004,s11_s1101a_raw_nemo_buffer_000004-vad_percentile_rms-0000-0000-47936,s1101a:s11_s1101a_raw_nemo_buffer_000004-vad_percentile_rms-0000-0000-47936,47.936,1.596369,vad_percentile_rms,source_s1101a,47.876,47.952,-63.09101842678167,2.5,38.1612893566128,48.00000000000182,-62.73441953398135,-44.70679810518585,-18.027621428795506,1427.2300469483569,2226.739640344019,0.00848388671875,2.468490213915983e-09,0.14418195536537087,0.03663893126342818,0.16166317090392113,60.000000000002274,1,1,,bad,bad,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
o0_4_boundary_features_v1,phase10b_training_labels_v1,s11,s1101a,s11_s1101a_raw_nemo_buffer_000004,s11_s1101a_raw_nemo_buffer_000004-vad_percentile_rms-0000-0001-50444,s1101a:s11_s1101a_raw_nemo_buffer_000004-vad_percentile_rms-0000-0001-50444,50.444,1.599459,vad_percentile_rms,source_s1101a,50.372,50.46,-61.698334127469636,3.75,18.133527976438444,118.99999999999977,-59.60584428540136,-60.97187236393354,1.3660280785321817,1503.916449086162,1502.1337126600286,0.001739501953125,3.161479023823597e-13,0.056028676485614194,0.02260408236780918,0.020426176488399506,60.000000000002274,,,,unknown,unknown,unknown,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7cfc9687b1b44811956cc3ff2a995eec
